전체순위,광역순위,기초순위,지역명_정책,지역유형,행정적_강도,집중도_지수,청년1인당_정책예산_원,전체1인당_총예산_원,재정자립도,총예산_백만원,청년정책예산_백만원,청년인구,전체인구,일자리_점수,일자리_정책수,주거_점수,주거_정책수,교육_점수,교육_정책수,복지·문화_점수,복지·문화_정책수,참여·권리_점수,참여·권리_정책수,전략적_강도,엔트로피,정규화_엔트로피,행정적_강도_정규화,전략적_강도_정규화,종합점수,지역명_정제,지역명_이동,전입,전출,순이동,순이동률_인구대비
49,0,42,충청남도 청양군,기초자치단체,0.1814041973854316,0.0186965693075315,422165.2786675209,22579825.834542815,0.094,622300.0,1318.0,3122,27560,0.6879324664733812,5,0.9057811183434152,3,0.1939941972355606,0,0.6447143861010182,3,0.1456148539583952,0,3.5493437604295783,1.5394847569315018,0.9713067383178076,0.1926120017257158,0.5700389910468352,0.3813254963862755,충청남도 청양군,충청남도 청양군,812,1022,-210,-6.724303554274735
50,0,43,대전광역시 서구,기초자치단체,0.027493167743558,0.0046829315199167,11226.262255106642,2397272.3511673645,0.168,1083569.5,1344.3,119746,452001,0.7930692900011372,6,0.2160958818106532,0,0.6866271535089449,2,0.8962857501780289,6,0.7629239408276237,4,4.300532572362714,1.8910611120726528,0.9455305560363264,0.0287052918736764,0.72895671267345,0.3788310022735632,대전광역시 서구,대전광역시 서구,28402,28627,-225,-0.1878961477114249
51,0,44,강원도 영월군,기초자치단체,0.1928148904014381,0.0244557042758515,406442.95302013424,16619556.257125318,0.115,568538.4,1514.0,3725,34209,0.8897408115865028,8,0.2160958818106532,0,0.9023945550547576,4,0.1748538108433025,0,0.3954091969794811,2,3.448409786048323,1.3787834934861751,0.8699155297736259,0.2047637568906129,0.5486859077892321,0.3767248323399225,강원도 영월군,강원도 영월군,717,1040,-323,-8.668813741277509
52,0,45,전라북도 무주군,기초자치단체,0.3071459332022492,0.0258868335979948,729444.0093970243,28178185.896537226,0.072,602985.0,1863.0,2554,21399,0.6879324664733812,5,0.2160958818106532,0,0.1939941972355606,0,0.282778899218116,1,0.6000745015411126,3,2.8336684347688643,1.3516441151533924,0.8527924884900406,0.3265199760715108,0.418634323709338,0.3725771498904244,전라북도 무주군,전라북도 무주군,453,572,-119,-4.657534246575342
53,0,46,경기도 포천시,기초자치단체,0.0158993272732886,0.0039424929509871,45115.18937914877,11443315.16632212,0.246,1522247.0,1155.4,25610,133025,0.3802565805521698,3,0.8255176774251182,2,0.6866271535089449,2,0.7835040786528417,4,0.6000745015411126,3,4.254021657461703,2.270942421748537,0.978041665781516,0.016358494828312,0.719117097773147,0.3677377963007295,경기도 포천시,경기도 포천시,5001,5826,-825,-3.221272109640389
54,0,47,경기도 이천시,기초자치단체,0.0081811821762945,0.0036062706394569,26923.32019143598,7465695.973247875,0.439,1553857.7,1277.0,47431,208133,0.5397404182225715,4,0.5451988715434295,1,0.8464558322376003,3,0.7835040786528417,4,0.6000745015411126,3,4.265149090277528,2.2062389286533897,0.950175388079972,0.008139098389002,0.7214711614154069,0.3648051299022045,경기도 이천시,경기도 이천시,11916,12668,-752,-1.5854275594535334
55,0,48,충청남도 보령시,기초자치단체,0.0597937728924802,0.0089345504983665,93660.32210834551,10482936.11698418,0.145,946997.0,1279.4,13660,90337,0.8897408115865028,8,0.5451988715434295,1,0.4058001932212103,1,0.4548979538746299,2,0.8948517107873377,6,3.99319587554378,1.8638263900908156,0.8027063345306698,0.0631036447955472,0.663938109021693,0.3635208769086201,충청남도 보령시,충청남도 보령시,2650,3387,-737,-5.394919844813703
56,0,49,전라북도 남원시,기초자치단체,0.1542116006959131,0.0143394459133449,225007.2582986548,15691489.033704717,0.086,1119666.2,2325.0,10333,71355,0.2523224799936896,2,0.8255176774251182,2,0.1939941972355606,0,0.6447143861010182,3,0.6000745015411126,3,3.5020985395238338,1.9709505944546688,0.9854752972273344,0.1636533944960502,0.5600440300665652,0.3618487122813077,전라북도 남원시,전라북도 남원시,1969,2591,-622,-6.018966518289143
57,0,50,전라남도 광양시,기초자치단체,0.0487719918659482,0.0112956877515651,98680.51656372823,8736122.911157373,0.226,1242136.9,2812.0,28496,142184,0.1242654371597472,0,0.8255176774251182,2,0.8464558322376003,3,0.6447143861010182,3,0.6000745015411126,3,4.0314408025791355,1.9808259362290783,0.9904129681145392,0.0513660593283326,0.6720290131614846,0.3616975362449086,전라남도 광양시,전라남도 광양시,6191,6021,170,0.5965540232305155
58,0,51,경기도 부천시,기초자치단체,0.0055272837971853,0.001723744685471,5905.603078563646,3426031.2030780157,0.311,2576077.4,1019.0,172548,751913,0.7930692900011372,6,0.5451988715434295,1,0.1939941972355606,0,0.912908923643149,7,0.8948517107873377,6,4.234211179077868,1.7883763717345071,0.8941881858672536,0.0053128438144363,0.7149260927434122,0.3601194682789243,경기도 부천시,경기도 부천시,11923,13948,-2025,-1.1735796788158726
59,0,52,경상북도 영주시,기초자치단체,0.0527180126910079,0.0062252203948683,79012.70629472761,12692354.853791228,0.115,1194502.9,1082.0,13694,94112,0.3802565805521698,3,0.5451988715434295,1,0.9190284936775536,5,0.4548979538746299,2,0.7629239408276237,4,3.9879397573485993,2.1492553971685,0.925633916873193,0.0555683526399172,0.6628261511292043,0.3591972518845607,경상북도 영주시,경상북도 영주시,3359,3924,-565,-4.125593282219788
60,0,53,전라북도 군산시,기초자치단체,0.041912852442609,0.0068057719237063,50889.52105978261,7477406.182614013,0.159,1858643.9,2397.1,47104,248568,0.855611774007365,7,0.8255176774251182,2,0.1939941972355606,0,0.6447143861010182,3,0.6000745015411126,3,4.034649185490095,1.8294732983598407,0.9147366491799204,0.0440614562864849,0.6727077624908354,0.3583846093886602,전라북도 군산시,전라북도 군산시,9959,10972,-1013,-2.1505148073452927
61,0,54,경기도 안성시,기초자치단체,0.0152769166269403,0.0045566847468941,35684.015530235745,7831135.466318665,0.296,1416198.2,1406.2,39407,180842,0.9076144887934796,9,0.5451988715434295,1,0.8464558322376003,3,0.282778899218116,1,0.7629239408276237,4,4.153075282510455,1.876357639489852,0.8081032498902061,0.0156956620121246,0.697761391113413,0.3567285265627687,경기도 안성시,경기도 안성시,9509,8995,514,1.3043036946812832
62,0,55,충청북도 보은군,기초자치단체,0.1132611706239066,0.0124721361551783,242443.5252943048,19438813.229571983,0.104,559526.8,762.0,3143,28784,0.7930692900011372,6,0.9057811183434152,3,0.1939941972355606,0,0.6447143861010182,3,0.1456148539583952,0,3.629568475996713,1.5,0.9463946303571862,0.1200434577959549,0.5870109278136558,0.3535271928048054,충청북도 보은군,충청북도 보은군,533,730,-197,-6.26590330788804
64,0,56,충청남도 서천군,기초자치단체,0.0878465196399075,0.0089065920074143,122130.55954088952,13712378.364162356,0.0969999999999999,625668.4,681.0,5576,45628,0.5397404182225715,4,0.9057811183434152,3,0.6866271535089449,2,0.282778899218116,1,0.3954091969794811,2,3.7529679902104105,2.188721875540867,0.942631203937882,0.0929782641284318,0.6131167075286197,0.3530474858285258,충청남도 서천군,충청남도 서천군,942,1206,-264,-4.733727810650888
65,0,57,강원도 인제군,기초자치단체,0.2794997029867922,0.0261199096203568,590045.97241655,22589893.34161748,0.081,654451.8,2952.0,5003,28971,0.3802565805521698,3,0.2160958818106532,0,0.4058001932212103,1,0.6447143861010182,3,0.2342275876890973,1,2.7867336916037155,1.811278124459133,0.9056390622295664,0.297078274297626,0.4087050458361211,0.3528916600668735,강원도 인제군,강원도 인제군,1751,1770,-19,-0.3796962430055955
66,0,58,전라남도 곡성군,기초자치단체,0.148384860650146,0.0139164532826007,303449.4306764903,21805083.846750177,0.087,534420.8,906.1,2986,24509,0.8897408115865028,8,0.9057811183434152,3,0.1939941972355606,0,0.4548979538746299,2,0.1456148539583952,0,3.432117716559151,1.3346791410515946,0.8420887815606471,0.1574482395290082,0.5452392396244883,0.3513437395767482,전라남도 곡성군,전라남도 곡성군,619,793,-174,-5.825242718446602
67,0,59,강원도 태백시,기초자치단체,0.1245513882026993,0.0173758692536287,305831.76001678203,17600947.35708903,0.131,653980.8,1457.9,4767,37156,0.2523224799936896,2,0.2160958818106532,0,0.9190284936775536,5,0.4548979538746299,2,0.7629239408276237,4,3.5474255140840496,1.884313527799799,0.9421567638998996,0.1320669133024218,0.569633176511385,0.3508500449069034,강원도 태백시,강원도 태백시,1233,1572,-339,-7.109899328859061
68,0,60,인천광역시 남동구,기초자치단체,0.037325733345765,0.0074540930744326,17538.46153846154,2352863.2341093295,0.196,1118525.3,1938.0,110500,475389,0.6879324664733812,5,0.5451988715434295,1,0.1939941972355606,0,0.7835040786528417,4,0.8529956028079867,5,3.976427816221672,1.8256051990169435,0.912802599508472,0.0391764288741375,0.6603907428452562,0.3497835858596969,인천광역시 남동구,인천광역시 남동구,19048,21759,-2711,-2.453371462701695
69,0,61,서울특별시 서대문구,기초자치단체,0.0449125287355929,0.0115759643657577,34673.43630217039,2995295.701214837,0.252,878984.5,2759.0,79571,293455,0.3802565805521698,3,0.8255176774251182,2,0.6866271535089449,2,0.6447143861010182,3,0.3954091969794811,2,3.919842928919814,2.292481250360578,0.9873179343530822,0.0472559451606622,0.648419929082244,0.3478379371214531,서울특별시 서대문구,서울특별시 서대문구,17945,16772,1173,1.4741366309757202
70,0,62,경기도 구리시,기초자치단체,0.0276502259029897,0.0079622356866437,40559.76994397343,5094017.753331545,0.284,911299.4,1636.1,40338,178896,0.9076144887934796,9,0.5451988715434295,1,0.1939941972355606,0,0.912908923643149,7,0.6000745015411126,3,3.9973626059617247,1.675143246409987,0.8375716232049935,0.0288725501021981,0.6648196015228235,0.3468460758125108,경기도 구리시,경기도 구리시,6739,6921,-182,-0.4511762810183694
71,0,63,충청남도 논산시,기초자치단체,0.0198530344343797,0.0024262214057969,26872.67043405074,11075934.937283108,0.121,1142615.6,447.0,16634,103162,0.5397404182225715,4,0.2160958818106532,0,0.6866271535089449,2,0.8596596586835148,5,0.7629239408276237,4,4.031504335043007,1.9329145639793976,0.9664572819896988,0.0205689736614455,0.6720424537695545,0.3463057137155,충청남도 논산시,충청남도 논산시,3384,4056,-672,-4.039675383228134
72,0,64,경상남도 김해시,기초자치단체,0.0341640653082196,0.0098007295469136,41765.98708133524,4261518.1738677565,0.282,2168409.6,4468.0,106977,508835,0.9076144887934796,9,0.9057811183434152,3,0.4058001932212103,1,0.6447143861010182,3,0.2342275876890973,1,3.89483286847883,1.8498687225851775,0.7966950943306088,0.0358094277769176,0.6431289266606331,0.3394691772187754,경상남도 김해시,경상남도 김해시,19343,21170,-1827,-1.7078277776739141
73,0,65,전라남도 장흥군,기초자치단체,0.2104794076637335,0.0175702227348819,307382.21214411693,17494497.183230102,0.075,562080.7,1220.0,3969,32129,0.1704576931060095,1,0.5451988715434295,1,0.1939941972355606,0,0.912908923643149,7,0.3954091969794811,2,2.963526307535223,1.4911148500551854,0.7455574250275927,0.2235754880077678,0.446106401231634,0.3348409446197009,전라남도 장흥군,전라남도 장흥군,659,908,-249,-6.272040302267003
75,0,66,경기도 파주시,기초자치단체,0.007315072343231,0.0022025678529013,9668.170386824671,4389499.453598749,0.3,2048535.5,988.0,102191,466690,0.8897408115865028,8,0.2160958818106532,0,0.1939941972355606,0,0.7835040786528417,4,0.9129747754085422,7,3.9612715850764446,1.5294283316328894,0.9649618403823442,0.0072167394558036,0.6571843669198115,0.3322005531878076,경기도 파주시,경기도 파주시,21595,19665,1930,1.88860184750274
76,0,67,울산광역시 남구,기초자치단체,0.031135208720437,0.0083806194749026,19429.97513910264,2318441.398907251,0.265,686993.6,1313.0,67576,296317,0.5397404182225715,4,0.2160958818106532,0,0.6866271535089449,2,0.6447143861010182,3,0.7629239408276237,4,3.825133658688917,1.9500637564362104,0.9750318782181052,0.0325838635072725,0.628383712883442,0.3304837881953572,울산광역시 남구,울산광역시 남구,15662,16748,-1086,-1.607055655030558
77,0,68,광주광역시 광산구,기초자치단체,0.0074543273292391,0.0015413290783135,3588.376648290624,2328105.463511255,0.206,902690.3,355.4,99042,387736,0.6879324664733812,5,0.2160958818106532,0,0.4058001932212103,1,0.8596596586835148,5,0.8529956028079867,5,3.934080008518295,1.8231924110430977,0.9115962055215489,0.0073650382920871,0.6514318539358437,0.3293984461139654,광주광역시 광산구,광주광역시 광산구,17453,19247,-1794,-1.8113344708863826
78,0,69,경기도 동두천시,기초자치단체,0.0864506954230624,0.0125513677524907,118788.57288286569,9464193.48276151,0.139,790856.4,1867.0,15717,83563,0.5397404182225715,4,0.2160958818106532,0,0.6866271535089449,2,0.282778899218116,1,0.8529956028079867,5,3.470317519493983,1.7841591278514215,0.8920795639257109,0.0914917887572566,0.5533205975368443,0.3224061931470504,경기도 동두천시,경기도 동두천시,2968,3679,-711,-4.52347626924545
79,0,70,서울특별시 용산구,기초자치단체,0.0547197907389705,0.0234539997366682,94087.97982628188,4011596.353827178,0.417,800080.8,5037.0,53535,199442,0.7930692900011372,6,0.2160958818106532,0,0.8464558322376003,3,0.4548979538746299,2,0.3954091969794811,2,3.6228917637244167,1.8339272176418304,0.9169636088209152,0.0577001352318408,0.5855984361931545,0.3216492857124977,서울특별시 용산구,서울특별시 용산구,12303,13327,-1024,-1.9127316198445903
80,0,71,서울특별시 송파구,기초자치단체,0.0157115205049284,0.0059225126770804,12781.84401726588,2158179.258396604,0.374,1330580.1,1907.0,149196,616529,0.6879324664733812,5,0.2160958818106532,0,0.6866271535089449,2,0.6447143861010182,3,0.6000745015411126,3,3.796455960860897,1.9220231428515733,0.9610115714257866,0.0161584910367611,0.6223168035685956,0.3192376473026784,서울특별시 송파구,서울특별시 송파구,32928,30402,2526,1.693063533449064
81,0,72,경상북도 영천시,기초자치단체,0.0448368281044203,0.0058697205100173,77705.69153641994,13238397.19519981,0.128,1223400.0,1054.0,13564,92413,0.5397404182225715,4,0.5451988715434295,1,0.4058001932212103,1,0.4548979538746299,2,0.7629239408276237,4,3.6065058512121464,2.084962500721156,0.8979444735226818,0.0471753281872192,0.5821319150710924,0.3146536216291558,경상북도 영천시,경상북도 영천시,3559,3946,-387,-2.852930335422042
82,0,73,경기도 오산시,기초자치단체,0.0374743432876522,0.0129448371474518,47510.93637521457,3670261.420366096,0.3389999999999999,820479.6,2574.0,54177,223548,0.3802565805521698,3,0.2160958818106532,0,0.8464558322376003,3,0.4548979538746299,2,0.7629239408276237,4,3.6402041478162994,1.9591479170272448,0.9795739585136224,0.039334690219557,0.5892609569763472,0.3142978235979521,경기도 오산시,경기도 오산시,14553,11917,2636,4.86544353796744
83,0,74,경기도 화성시,기초자치단체,0.0086309285816554,0.0052963205675119,20594.7713018485,3888505.433031856,0.611,3500564.8,4485.5,217798,900234,0.6879324664733812,5,0.2160958818106532,0,0.9232107446220688,6,0.1748538108433025,0,0.7629239408276237,4,3.752798088388954,1.565596230357602,0.9877812438119246,0.0086180533654063,0.6130807639549971,0.3108494086602017,경기도 화성시,경기도 화성시,49407,39728,9679,4.444005711688299
84,0,75,울산광역시 울주군,기초자치단체,0.0616183539954864,0.0206558186982454,116146.75299195603,5622955.676011132,0.325,1159757.1,4736.0,40776,206254,0.6879324664733812,5,0.8255176774251182,2,0.1939941972355606,0,0.282778899218116,1,0.6000745015411126,3,3.485262279548288,1.789929075309999,0.8949645376549995,0.0650467224693683,0.5564822357033856,0.3107644790863769,울산광역시 울주군,울산광역시 울주군,7508,8369,-861,-2.111484415234078
85,0,76,경기도 과천시,기초자치단체,0.019240359532735,0.0088002715825236,85933.13936227065,9764828.114273643,0.4529999999999999,739666.2,1447.2,16841,75748,0.6879324664733812,5,0.5451988715434295,1,0.4058001932212103,1,0.7835040786528417,4,0.3954091969794811,2,3.6956324033655856,2.0381596816459533,0.8777875964952417,0.0199165088733717,0.600987079551259,0.3104517942123153,경기도 과천시,경기도 과천시,4296,3509,787,4.672841705260658
86,0,77,경기도 평택시,기초자치단체,0.0104642549620231,0.0048177921125901,22152.78325246719,4598119.373929848,0.4579999999999999,2588759.6,3091.0,139531,563004,0.8897408115865028,8,0.9216772058072776,4,0.1939941972355606,0,0.4548979538746299,2,0.3954091969794811,2,3.730719365483452,1.75,0.875,0.0105704442745583,0.6084099005384638,0.309490172406511,경기도 평택시,경기도 평택시,35445,31514,3931,2.817274890347734
87,0,78,서울특별시 서초구,기초자치단체,0.0206930467307836,0.0119806463051435,34774.425170502735,2902550.019824322,0.573,1090781.2,2993.0,86069,375801,0.3802565805521698,3,0.2160958818106532,0,0.6866271535089449,2,0.9227941680147312,9,0.6000745015411126,3,3.671959117308435,1.7322216637616483,0.8661108318808242,0.0214635401656082,0.595978878385515,0.3087212092755616,서울특별시 서초구,서울특별시 서초구,20281,18765,1516,1.7613570349715348
89,0,79,전라북도 장수군,기초자치단체,0.1929089346654513,0.0148940642879533,402188.1838074398,27003252.841653135,0.07,515519.1,919.0,2285,19091,0.3802565805521698,3,0.2160958818106532,0,0.9023945550547576,4,0.1748538108433025,0,0.2342275876890973,1,2.794687923092895,1.4056390622295665,0.886859507142915,0.2048639088155966,0.4103878029878126,0.3076258559017046,전라북도 장수군,전라북도 장수군,342,478,-136,-5.94925634295713
90,0,80,강원도 삼척시,기초자치단체,0.0873750618399942,0.0123262978733256,133272.61687917425,10812055.513243632,0.135,638830.3,1317.0,9882,59085,0.7930692900011372,6,0.2160958818106532,0,0.4058001932212103,1,0.6447143861010182,3,0.3954091969794811,2,3.3198759273703113,1.7295739585136225,0.8647869792568111,0.0924761877210576,0.5214939320189579,0.3069850598700077,강원도 삼척시,강원도 삼척시,2578,3063,-485,-4.907416776282505
91,0,81,전라남도 순천시,기초자치단체,0.0213709000539484,0.0042553759610717,27504.946297343133,6463576.085628779,0.1969999999999999,1693250.1,1557.0,56608,261968,0.3802565805521698,3,0.8255176774251182,2,0.4058001932212103,1,0.4548979538746299,2,0.6000745015411126,3,3.627502700000175,2.231270254607576,0.9609557933859342,0.0221854163574623,0.5865739026482837,0.304379659502873,전라남도 순천시,전라남도 순천시,11026,12138,-1112,-1.9643519581691957
92,0,82,부산광역시 남구,기초자치단체,0.0174258960256174,0.0034454080965063,8156.938010962039,2367480.9434717605,0.196,579554.6,442.0,54187,244798,0.3802565805521698,3,0.5451988715434295,1,0.8464558322376003,3,0.1748538108433025,0,0.7629239408276237,4,3.643505981489732,1.867633890971212,0.933816945485606,0.0179842058779967,0.5899594762783341,0.3039718410781654,부산광역시 남구,부산광역시 남구,13549,13240,309,0.570236952830885
94,0,83,전라남도 해남군,기초자치단체,0.1387883560373141,0.0114638308831277,219104.2300248825,19112653.724450525,0.077,1117421.3,1585.0,7234,58465,0.2523224799936896,2,0.9057811183434152,3,0.1939941972355606,0,0.282778899218116,1,0.3954091969794811,2,2.9831054228850458,1.9056390622295665,0.9528195311147832,0.1472284943890455,0.4502484602631728,0.2987384773261091,전라남도 해남군,전라남도 해남군,1188,1629,-441,-6.095369730476849
95,0,84,충청북도 괴산군,기초자치단체,0.077074633631089,0.0074514098782198,135580.8877031288,18195333.489763595,0.093,620351.7,559.0,4123,34094,0.2523224799936896,2,0.9216772058072776,4,0.4058001932212103,1,0.6447143861010182,3,0.1456148539583952,0,3.293348791417099,1.8464393446710152,0.9232196723355076,0.0815068029945879,0.5158819847428592,0.2986943938687235,충청북도 괴산군,충청북도 괴산군,798,1054,-256,-6.207565470417071
96,0,85,충청남도 부여군,기초자치단체,0.0321432031214904,0.0030705453085022,47957.50411491845,15618562.599328978,0.094,884479.2,320.5,6683,56630,0.2523224799936896,2,0.5451988715434295,1,0.6866271535089449,2,0.4548979538746299,2,0.6000745015411126,3,3.5066097253453683,2.2464393446710154,0.9674887648835616,0.0336573216357145,0.5609983938180003,0.2973278577268574,충청남도 부여군,충청남도 부여군,1128,1647,-519,-7.764811490125672
97,0,86,경기도 시흥시,기초자치단체,0.0075780444064971,0.0030427321812191,9959.921548563145,3273348.081714001,0.4,1642402.4,1168.0,117270,501750,0.2523224799936896,2,0.5451988715434295,1,0.6866271535089449,2,0.7835040786528417,4,0.3954091969794811,2,3.6048240818990465,2.186704345910025,0.9417623012206598,0.0074967901173659,0.5817761284255863,0.2946364592714761,경기도 시흥시,경기도 시흥시,21510,21671,-161,-0.1372888437891721
98,0,87,경상북도 구미시,기초자치단체,0.0110483131324422,0.0030662416333475,18118.269839833494,5908950.43716854,0.276,2308603.3,1601.8,88408,390696,0.1704576931060095,1,0.5451988715434295,1,0.4058001932212103,1,0.912908923643149,7,0.7629239408276237,4,3.586396267648246,1.8322488896002307,0.7891066453068237,0.0111924338311115,0.5778776328559314,0.2945350333435214,경상북도 구미시,경상북도 구미시,21050,22186,-1136,-1.2849370539198497
99,0,88,서울특별시 구로구,기초자치단체,0.0312282793511115,0.0070103404709668,19153.986676438737,2732247.706907314,0.221,1033041.0,1751.0,91417,378092,0.855611774007365,7,0.2160958818106532,0,0.6866271535089449,2,0.4548979538746299,2,0.3954091969794811,2,3.472266263313034,1.7272486062639207,0.8636243031319604,0.0326829785667533,0.5537328639641897,0.2932079212654715,서울특별시 구로구,서울특별시 구로구,18470,17734,736,0.8050930888884027
100,0,89,인천광역시 서구,기초자치단체,0.0167983824977924,0.0054208859833171,10664.62837591905,1967322.0224036311,0.32,1171947.5,1465.0,137370,595707,0.855611774007365,7,0.2160958818106532,0,0.4058001932212103,1,0.4548979538746299,2,0.7629239408276237,4,3.5400256171130255,1.6893917467430877,0.8446958733715437,0.0173159387760693,0.5680676915784019,0.2926918151772356,인천광역시 서구,인천광역시 서구,32581,26327,6254,4.552634835591209
101,0,90,경기도 김포시,기초자치단체,0.0057188255959568,0.0021334978581144,8032.810224173995,3765089.42515341,0.372,1738232.6,733.5,91313,461671,0.855611774007365,7,0.2160958818106532,0,0.6866271535089449,2,0.1748538108433025,0,0.7629239408276237,4,3.591752866636487,1.419556298571613,0.8956403056385981,0.0055168252062107,0.57901084795892,0.2922638365825654,경기도 김포시,경기도 김포시,18147,17412,735,0.8049149089953347
102,0,91,전라남도 함평군,기초자치단체,0.2293616806918539,0.0195925626973427,438713.9986604153,22391863.965805613,0.076,602453.1,1310.0,2986,26905,0.1242654371597472,0,0.2160958818106532,0,0.8464558322376003,3,0.282778899218116,1,0.1456148539583952,0,2.426489028843645,0.8112781244591328,0.8112781244591328,0.2436840614723762,0.3324934993853009,0.2880887804288385,전라남도 함평군,전라남도 함평군,618,754,-136,-4.5530632741881485
103,0,92,경기도 의정부시,기초자치단체,0.0156415095626164,0.0035627720902659,11906.503232601,3341921.102708636,0.226,1485744.6,1221.0,102549,444578,0.3802565805521698,3,0.2160958818106532,0,0.8464558322376003,3,0.6447143861010182,3,0.3954091969794811,2,3.473344845795462,1.9808259362290783,0.9904129681145392,0.0160839332663745,0.5539610434418003,0.2850224883540874,경기도 의정부시,경기도 의정부시,17973,19775,-1802,-1.757191613846904
104,0,93,경기도 안산시,기초자치단체,0.0334020309445276,0.0126354048529476,49552.83247276231,3921744.7362758834,0.372,2387703.3,8023.0,161908,608837,0.8897408115865028,8,0.5451988715434295,1,0.4058001932212103,1,0.1748538108433025,0,0.6000745015411126,3,3.3599308361844313,1.4885252948977483,0.7442626474488743,0.0349979034460261,0.5299677467877385,0.2824828251168823,경기도 안산시,경기도 안산시,26949,30786,-3837,-2.3698497304041157
105,0,94,광주광역시 남구,기초자치단체,0.0168747260206975,0.002382507184984,6529.409033935286,2740562.1586736613,0.14,560535.4,281.3,43082,204533,0.3802565805521698,3,0.2160958818106532,0,0.9190284936775536,5,0.1748538108433025,0,0.7629239408276237,4,3.4339927455074433,1.5545851693377997,0.9808340377961404,0.0173972403935492,0.5456359113050472,0.2815165758492982,광주광역시 남구,광주광역시 남구,7696,9299,-1603,-3.7207251119931297
106,0,95,충청남도 예산군,기초자치단체,0.0564903241188844,0.0070320815616338,79753.36096229657,11341358.922430784,0.121,834417.8,789.0,9893,73573,0.2523224799936896,2,0.9216772058072776,4,0.6866271535089449,2,0.282778899218116,1,0.1456148539583952,0,3.207316426540913,1.836591668108979,0.9182958340544894,0.0595856550783402,0.4976814109389325,0.2786335330086363,충청남도 예산군,충청남도 예산군,2118,2413,-295,-2.9816050131392764
107,0,96,경기도 남양주시,기초자치단체,0.0107655603392644,0.0033120575533879,11329.93901415543,3420815.8619000274,0.306,2374012.0,1620.0,142984,693990,0.3802565805521698,3,0.2160958818106532,0,0.9190284936775536,5,0.1748538108433025,0,0.7629239408276237,4,3.4339927455074433,1.5545851693377997,0.9808340377961404,0.0108913177893366,0.5456359113050472,0.2782636145471919,경기도 남양주시,경기도 남양주시,21640,22262,-622,-0.4350106654544183
108,0,97,전라남도 나주시,기초자치단체,0.0140261758140987,0.0021470006290749,20502.050205020503,9549158.918436917,0.152,1028052.9,410.0,19998,107659,0.1704576931060095,1,0.5451988715434295,1,0.6866271535089449,2,0.4548979538746299,2,0.6000745015411126,3,3.403521360795928,2.197159723424149,0.9462651872218008,0.014363692419123,0.5391895386271842,0.2767766155231536,전라남도 나주시,전라남도 나주시,4409,4315,94,0.4700235011750587
109,0,98,강원도 춘천시,기초자치단체,0.0311555049642588,0.006360829412509,41346.47378511559,6500170.198528583,0.201,1787371.3,2609.5,63113,274973,0.3802565805521698,3,0.2160958818106532,0,0.9023945550547576,4,0.4548979538746299,2,0.3954091969794811,2,3.317184182037455,1.9362600275315272,0.9681300137657636,0.0326054778812061,0.5209244799335417,0.2767649789073739,강원도 춘천시,강원도 춘천시,15445,14738,707,1.1201952023322876
110,0,99,서울특별시 성북구,기초자치단체,0.0193096015304409,0.0040359281969701,11285.295196186284,2796208.1200201344,0.207,1138797.7,1231.0,109080,407265,0.855611774007365,7,0.5451988715434295,1,0.4058001932212103,1,0.6447143861010182,3,0.1456148539583952,0,3.3724891643350507,1.5510981710072649,0.7755490855036323,0.0199902477604025,0.5326245234402021,0.2763073856003023,서울특별시 성북구,서울특별시 성북구,21675,21476,199,0.18243323768575645
